고등교육기관 주소록,,,,,,,,,,,,
,,,,,,,,,,,,
* 2018년 10월 1일 기준,,,,,,,,,,,,
"* 일반대학, 교육대학, 산업대학, 방송통신대학교, 기술대학, 각종학교(전문, 대학과정), 사이버대학(전문, 대학과정), 원격대학(전문, 대학과정), 사내대학(전문,대학과정), 전문대학, 기능대학, 전공대학, 일반대학원, 특수대학원, 전문대학원이 포함됨",,,,,,,,,,,,
* 본 자료는 해당기관에서 작성한 자료임,,,,,,,,,,,,
연도,학교종류,시도,학교명,학교명(영문),본분교,학교상태,설립,우편번호,주소,전화번호,팩스번호,홈페이지
2018,대학교,서울,서울대학교,Seoul National University,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-5114         ,02-885-5272         ,www.snu.ac.kr
2018,일반대학원,서울,서울대학교 대학원,Graduate School of the Seoul National University,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-5114         ,02-885-5272         ,http://www.snu.ac.kr/graduate-school
2018,전문대학원,서울,서울대학교 국제대학원,Graduate School of International Studies,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-8505         ,02-879-1496   ,gsis.snu.ac.kr
2018,전문대학원,서울,서울대학교 보건대학원,Graduate School of Public Health,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-2708         ,02-762-9105         ,health.snu.ac.kr
2018,전문대학원,서울,서울대학교 행정대학원,Graduate School of Public Administration,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-5603         ,02-882-3998         ,gspa.snu.ac.kr
2018,전문대학원,서울,서울대학교 환경대학원,Graduate School of Environmental Studies,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-5642         ,02-886-7935         ,gses.snu.ac.kr
2018,전문대학원,서울,서울대학교 경영전문대학원,Graduate School of Business,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-2551,02-878-0101,gsb.snu.ac.kr
2018,전문대학원,서울,서울대학교 법학전문대학원,School of Law,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-7536,02-880-5560,law.snu.ac.kr
2018,전문대학원,서울,서울대학교 치의학대학원,Graduate School of Dentistry,본교,기존,국립대법인,03080,"서울특별시 종로구 대학로 103 (연건동, 서울대학교치과대학)",02-740-8611         ,02-745-1907         ,dentistry.snu.ac.kr
2018,전문대학원,서울,서울대학교 의학대학원,School of Medicine,본교,폐교,국립대법인,03080,"서울특별시 종로구 대학로 103 (연건동, 서울대학교 의과대학)",02-740-8114         ,02-763-0962         ,medicine.snu.ac.kr
2018,전문대학원,서울,서울대학교 융합과학기술대학원,Graduate School of Convergence Science and Technology,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",031-888-9125,031-888-9148,gscst.snu.ac.kr
2018,전문대학원,강원,서울대학교 국제농업기술대학원,Graduate School of International Argricultural Technology,본교,기존,국립대법인,25354,"강원도 평창군 대화면 평창대로 1447-1 (신리, 서울대그린바이오과학기술연구원)",033-339-5680,033-339-5680,gsiat.snu.ac.kr
2018,전문대학원,서울,서울대학교 공학전문대학원,Graduate School of Engineering Practice,본교,기존,국립대법인,08826,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",02-880-4116,,gsep.snu.ac.kr/
2018,대학교,전남,순천대학교,SUNCHON NATIONAL UNIVERSITY,본교,기존,국립,57922,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",061-750-3114        ,,www.sunchon.ac.kr
2018,일반대학원,전남,순천대학교일반대학원,GraduateSchool,본교,기존,국립,57922,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",061-750-3132,,ggs.sunchon.ac.kr/web/ggs/home
2018,특수대학원,전남,순천대학교경영행정대학원,Graduate School of Business & Public Administrati,본교,기존,국립,57922,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",061-750-3404,,gsba.sunchon.ac.kr/web/gsba/home
2018,특수대학원,전남,순천대학교교육대학원,Graduate School of Education,본교,기존,국립,57922,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",061-750-3144        ,,gse.sunchon.ac.kr/web/gse/home
2018,특수대학원,전남,순천대학교산업대학원,Graduate School of Industries,본교,기존,국립,57922,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",061-750-3507,,gsi.sunchon.ac.kr/web/gsi/home
2018,특수대학원,전남,순천대학교 사회문화예술대학원,"Graduate School of Social Science,Culture& Arts ",본교,기존,국립,57922,"전라남도 순천시 중앙로 255 (석현동, 순천대학교)",061-750-3606,,gsc.sunchon.ac.kr/web/gsc/home
2018,대학교,경북,안동대학교,Andong National University,본교,기존,국립,36729,"경상북도 안동시 경동로 1375 (송천동, 안동대학교)",054-820-5114,054-820-7115      ,www.andong.ac.kr
2018,일반대학원,경북,안동대학교대학원,Andong National University Graduate School,본교,기존,국립,36729,"경상북도 안동시 경동로 1375 (송천동, 안동대학교)",054-820-7191,054-820-6045,graduation.andong.ac.kr
2018,특수대학원,경북,안동대학교교육대학원,Andong National University Graduate School of Education,본교,기존,국립,36729,"경상북도 안동시 경동로 1375 (송천동, 안동대학교)",054-820-7651    ,054-820-7653  ,gse.andong.ac.kr
2018,특수대학원,경북,안동대학교행정경영대학원,Andong National University Graduate School of public And Business Administration,본교,기존,국립,36729,"경상북도 안동시 경동로 1375 (송천동, 안동대학교)",054-820-7766,054-820-7853,best.andong.ac.kr
2018,전문대학원,경북,안동대학교 한국문화산업전문대학원,Andong National University Graduate School of Creative Industry,본교,기존,국립,36729,"경상북도 안동시 경동로 1375 (송천동, 안동대학교)",054-820-6381      ,054-820-6383,www.creativeschool.net/board/
2018,대학교,광주,전남대학교,Chonnam National University,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-5114        ,062-530-1189        ,http://www.jnu.ac.kr
2018,대학교,전남,전남대학교,Chonnam National University,제2캠퍼스,기존,국립,59626,"전라남도 여수시 대학로 50 (둔덕동, 전남대학교여수캠퍼스)",061-659-6114        ,061-659-7003        ,http://www.jnu.ac.kr
2018,일반대학원,광주,전남대학교대학원,Graduate School C.N.U,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-5903        ,062-530-5909,http://graduate.jnu.ac.kr
2018,특수대학원,광주,전남대학교교육대학원,Graduate School of Education C.N.U.,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-2572      ,062-530-2302,http://edutop.jnu.ac.kr
2018,특수대학원,광주,전남대학교산업대학원,Graduate School of Industry and Technology C.N.U.,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-1607    ,062-530-1942,http://gsit.jnu.ac.kr
2018,특수대학원,광주,전남대학교 정책대학원,Gradute school of public policy,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-5195,062-530-2266,http://cnugspp.jnu.ac.kr
2018,특수대학원,광주,전남대학교행정대학원,Graduate School of Public Administration C.N.U.,본교,폐교,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-5195     ,,http://www.cnugpp.jnu.ac.kr/
2018,전문대학원,광주,전남대학교 경영전문대학원,"Graduate School of Business, Chonnam National University",본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-1501        ,062-530-1490        ,http://mba.jnu.ac.kr
2018,전문대학원,광주,전남대학교 법학전문대학원,Lawschool,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-2207       ,062-530-2209,http://lawschool.chonnam.ac.kr
2018,전문대학원,광주,전남대학교 의학전문대학원,School of Medicine,본교,폐교,국립,61469,"광주광역시 동구 백서로 160 (학동, 전남대학교의과대학)",061-379-2540,062-232-9708,http://medicine.jnu.ac.kr
2018,전문대학원,광주,전남대학교 치의학전문대학원,School of Dentistry C.N.U.,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-5804,062-530-5810,http://dent.jnu.ac.kr
2018,특수대학원,전남,전남대학교 산학협력대학원,Graduate School of Industry Cooperation Technology,제2캠퍼스,기존,국립,59626,"전라남도 여수시 대학로 50 (둔덕동, 전남대학교여수캠퍼스)",061-659-6620,061-659-7209,http://ieccu.jnu.ac.kr
2018,특수대학원,전남,전남대학교 수산해양대학원,Graduate School of Fisheries & Ocean Science,제2캠퍼스,기존,국립,59626,"전라남도 여수시 대학로 50 (둔덕동, 전남대학교여수캠퍼스)",061-659-7104,061-659-7109,http://gradsea.jnu.ac.kr
2018,전문대학원,광주,전남대학교 문화전문대학원,Graduate School of Culture,본교,기존,국립,61186,"광주광역시 북구 용봉로 77 (용봉동, 전남대학교)",062-530-4079,062-530-4069,http://culture.jnu.ac.kr
2018,대학교,전북,전북대학교,Chonbuk National University,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,www.jbnu.ac.kr
2018,일반대학원,전북,전북대학교 대학원,Chonbuk National Graduate School,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,www.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 경영대학원,Chonbuk National Graduate School of Business Administration,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,gsba.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 교육대학원,Chonbuk National Graduate School of Education,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,gsedu.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 법무대학원,Chonbuk National Graduate School of Legal Affairs,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,laws.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 보건대학원,Chonbuk National Graduate School of Public Health,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,www.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 산업기술대학원,Chonbuk National Graduate School of Industrial Technology,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,gsit.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 정보과학대학원,Chonbuk National Graduate School of Information Science,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,is.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 행정대학원,Chonbuk National Graduate School of Public Administration,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,gspa.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 환경대학원,Chonbuk National Graduate School of Environment,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,gse.jbnu.ac.kr
2018,전문대학원,전북,전북대학교 법학전문대학원,Chonbuk National Law School,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,lawschool.jbnu.ac.kr
2018,전문대학원,전북,전북대학교 의학전문대학원,Chonbuk National Medical School,본교,폐교,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,med.jbnu.ac.kr
2018,전문대학원,전북,전북대학교 치의학전문대학원,Chonbuk National Graduate School of Dentistry,본교,폐교,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,dent.jbnu.ac.kr
2018,특수대학원,전북,전북대학교 생명자원과학대학원,Chonbuk National Graduate School of Natural Resources & Life Sciences,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,nrls.jbnu.ac.kr
2018,전문대학원,전북,전북대학교 유연인쇄전자전문대학원,Chonbuk National Graduate School of Flexible and Printable Electronics,본교,기존,국립,54896,"전라북도 전주시 덕진구 백제대로 567 (금암동, 전북대학교)",063-270-2114,063-276-0429,eprint.jbnu.ac.kr
2018,대학교,제주,제주대학교,Jeju National  University,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-2114,064-755-6130,www.jejunu.ac.kr
2018,일반대학원,제주,제주대학교대학원,Graduate School of Jeju National University,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-2152,064-755-1469,gs.jejunu.ac.kr
2018,특수대학원,제주,제주대학교경영대학원,Jeju National University's Graduate School of Business Administration,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-2171,064-755-6180,jnumba.jejunu.ac.kr
2018,특수대학원,제주,제주대학교교육대학원,Jeju National University's Graduate School of Education,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-2161,064-755-6181,gsedu.jejunu.ac.kr
2018,특수대학원,제주,제주대학교 보건대학원,Graduate School of  Public Health Jeju National University,본교,폐교,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-8004,064-754-8059,health.jejunu.ac.kr
2018,특수대학원,제주,제주대학교 사회교육대학원,Jeju National University's Graduate School of Social Education,본교,기존,국립,63294,"제주특별자치도 제주시 일주동로 61 (화북일동, 제주대학교교육대학)",064-754-4795,064-755-5061,gsse.jejunu.ac.kr
2018,특수대학원,제주,제주대학교산업대학원,Jeju National University's Graduate School of Industry,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-2192,064-754-2190,gsind.jejunu.ac.kr
2018,전문대학원,제주,제주대학교 통역번역대학원,Jeju National University's Graduate School of Interpretation and Translation,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-2431,064-702-6814,gsi.jejunu.ac.kr
2018,특수대학원,제주,제주대학교행정대학원,Jeju National University's Graduate School of Public Administration,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-2184,064-755-8564,gspa.jejunu.ac.kr
2018,특수대학원,제주,제주대학교 보건복지대학원,Jeju National University's Graduate School of Public Health and Welfare,본교,학교명 변경,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-8061,064-754-8059,health.jejunu.ac.kr
2018,전문대학원,제주,제주대학교 법학전문대학원,Jeju National  University Law School,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-8373,064-702-0240,lawschool.jejunu.ac.kr
2018,전문대학원,제주,제주대학교 의학전문대학원,Jeju National University's Graduate School of of medicine,본교,기존,국립,63243,"제주특별자치도 제주시 제주대학로 102 (아라일동, 제주대학교)",064-754-8004,064-725-2593,medical.jejunu.ac.kr
2018,대학교,경남,창원대학교,Changwon National University,본교,기존,국립,51140,"경상남도 창원시 의창구 창원대학로 20 (사림동, 창원대학교)",055-213-2114        ,055-283-2970,www.changwon.ac.kr
2018,일반대학원,경남,창원대학교 대학원,Graduate School of Changwon National University,본교,기존,국립,51140,"경상남도 창원시 의창구 창원대학로 20 (사림동, 창원대학교)",055-213-2392        ,055-213-2399        ,portal.changwon.ac.kr/home/gs
2018,특수대학원,경남,창원대학교 경영대학원,Graduate School of Business Changwon National Universty,본교,기존,국립,51140,"경상남도 창원시 의창구 창원대학로 20 (사림동, 창원대학교)",055-213-2333        ,055-213-2339,www.changwon.ac.kr/~management/
2018,특수대학원,경남,창원대학교 교육대학원,Graduate School of Education Changwon National University,본교,기존,국립,51140,"경상남도 창원시 의창구 창원대학로 20 (사림동, 창원대학교)",055-213-2392,055-213-2399,portal.changwon.ac.kr/home/gse
2018,특수대학원,경남,창원대학교 보건대학원,Graduate School of Public Health Changwon National University,본교,기존,국립,51140,"경상남도 창원시 의창구 창원대학로 20 (사림동, 창원대학교)",055-213-2356,055-213-2359    ,portal.changwon.ac.kr/home/gshealth
